url,date,title,article,author
https://timesofindia.indiatimes.com/home/education/news/iit-kharagpur-joins-hands-with-canada-varsity-for-doctoral-programme/articleshow/76671206.cms,2020-06-28 12:34:00,IIT-Kharagpur joins hands with Canada varsity for doctoral programme,"KOLKATA: As part of its mission to ""reach out globally and engage actively"", IIT-Kharagpur has collaborated with University of Alberta, Canada, to launch a Joint Doctoral Degree Program (JDP) -- aimed at facilitating academic exchanges between the faculty members and students of the two countries.


The programme will give students an opportunity to undertake research at the partner institute for a period of six months to one year, a statement by IIT-Kharagpur said.

Virendra Kumar Tewari, the director of IIT Kharagpur, said, ""We have to engage actively in a more strategic manner, in the post-COVID 19 world.""

""The partnership programme will include identification of research projects for students, joint supervision, fellowships with financial support in the form of a monthly stipend to cover the cost of accommodation and meals for students during their visit,"" Tewari said.

The participating students will receive recognition upon completion of the programme, the statement added. 

",
https://timesofindia.indiatimes.com/home/education/news/class-x-student-may-opt-for-taking-exam-if-not-satisfied-with-result-hrd-minister/articleshow/76659492.cms,2020-06-27 14:38:00,Class X student may opt for taking exam if not satisfied with result: HRD Minister,"NEW DELHI: Minister of Human Resource Development (HRD) Ramesh Pokhriyal on Friday said that CBSE students of class X may opt for taking the exam if they are not satisfied by the result which will be declared on July 15.


Pokhriyal said,""As the remaining class 10 and 12 CBSE exams, which were earlier rescheduled to be held between July 1 to July 15 in view of the COVID-19 pandemic, have been cancelled, the CBSE has decided to declare result on July 15.""

""However the result will be calculated on the exams which have already been given but the students who think they could have done better if they had taken exams, they may opt for giving exams. This option will be open for the student who have not taken exams for all the subjects,"" added Pokhriyal.

He gave his blessing to the student for their future and said that ustilise this time in a good manner and without any pressure.

""Our first priority to save the lives of children and then the education. I would like to wish a bright future for the students. Utilize this time in a good way and feel no pressure,"" he said.

The CBSE and ICSE on June 25 told the apex court that the remaining class 10 and 12 CBSE exams, which were earlier rescheduled to be held between July 1 to July 15 in view of the COVID-19 pandemic, have been cancelled.

Earlier in the day, The Central Board of Secondary Education (CBSE) and the Indian Certificate of Secondary Education (ICSE) submitted before the Supreme Court that the board examination results will be declared by July 15.

ICSE, on the other hand, told the top court that they might give an option to the class 10 students to write the exams at a later stage as well.

",
https://timesofindia.indiatimes.com/home/education/times-study-abroad/top-news/how-to-bag-a-job-in-the-uk/articleshow/76705139.cms,2020-06-30 11:49:00,How to bag a job in the UK,"If one is keen on learning from leading experts in the subject and engaging with a diverse bunch of enthusiasts in the field from multiple nations, then the United Kingdom (UK) is the place to be, says Koyesha Mukherjee, who pursued an MSc Development Economics and Policy from the University of Manchester, UK. After completing the year-long course in 2018, she is now working as an economist with the Department for International Trade, Government of UK. She is also the South-East Regional Lead and Diversity & Inclusion Co-Lead for Civil Service’s Network for Nature.


""The opportunity to delve into cutting-edge research or converse with the best brains involved in it is in itself a whetting tool for those eager to learn. The UK provides this prospect to the students through its advanced educational system,"" says Koyesha (23), who hails from Jamshedpur, Jharkhand. Her mother is an
English teacher and father is a financial consultant.

University ratings, staff quality and positive student feedback further strengthened her decision to pursue post-graduation from the UK.

Recipient of KN Jain Memorial Gold Medal for academic excellence, Koyesha pursued a bachelor's in Economics from Loreto College, Kolkata (2014-2017). This was followed by postgraduation at the University of Manchester, where she received the highest score for her dissertation on 'Climate Change, Price Stability and Implications for Green Financing'. 

 
Course structure
MSc Development Economics and Policy is a course offered jointly by the School of Social Sciences and the Global Development Institute (one of the world's leading institutes globally in development research) within the University of Manchester.

""Development Economics is a sub-field of Economics and the course contents include core modules on Economics, Statistics, Econometrics and Mathematics. The focus of this course was to explore developmental issues around the world - poverty, labour migration, climate change, governance, inequality, trade barriers etc. It was an insightful learning programme that taught me about endemic economic issues in different countries and developing a global approach to basic developmental challenges,"" says Koyesha.

A major takeaway from the course for her, she says, is learning the importance of data in analysing developmental issues from grass root level and charting a policy solution based on that evidence. The university also provided access to top-rated, international journals and papers in the library that helped with the subject study immensely. ""I have been able to implement this theoretical knowledge in drafting the trade policy for the UK,"" she adds.


Working in the UK
Job prospects in the UK depend largely on the subject one is pursuing. ""It is relatively easier to get placed and be granted a sponsored work visa for jobs that are listed in the shortage occupancy list in the UK such as IT, engineering or nursing,"" says Koyesha. Her job role as an economist was however not under this category and the chances of her getting through were bleak.

""The strong academic profile and in-depth knowledge acquired in the UK turned things in my favour,"" she says.

As an economist, Koyesha's job revolves around drafting UK's trade policies with other nations. ""This has been a particularly exciting and challenging work over the last year as it is all being done for the first time in the Brexit aftermath with no precedence to refer to.""

Earlier, as part of the European Union (EU), UK followed policies outlined by union. After Brexit, the country will have to reconfigure its international trade policy. 

 ""The job involves analysing and monitoring excess imports of goods into the UK from other countries that affect domestic industries, conducting international visits, calculating the appropriate level of tariffs to set off the injury and also drafting trade polices to execute this entire process in practice,"" she says.


Developing a global network
An education abroad helps one cultivate a network across geographies and is an enriching experience, says Koyesha, who made some lifelong friends from countries around the world.

The diversity of the international student community that the UK attracts creates a comfortable camaraderie to tune into its rich culture instantly


",
https://timesofindia.indiatimes.com/home/education/news/telangana-cet-2020-all-telangana-common-entrance-tests-including-eamcet-icet-polycet-postponed/articleshow/76708634.cms,2020-06-30 17:40:00,"TS CETs 2020: All Telangana common entrance tests including Eamcet, ICET, Polycet postponed","As per the directions of the Telangana High Court, the state govt has postponed all Common Entrance Tests (CETs) in the state. 
 

Accordingly, all Telangana Common Entrance Tests including EAMCET, ECET, PGECET, ICET, PECET, LAWCET, PGLCET have been postponed in the state after government filed an affidavit in the HC over the same. 

According to the official schedule, the Telangana CET 2020 entrance exams to be held from tomorrow i.e., from Wednesday, July 1, 2020. TS Polycet, PG ECET were scheduled to be held on Wednesday.

Earlier, the HC has asked the govt how it can conduct the examination when the lockdown is extended in the state. 

The High court was hearing a Public Interest Litigation (PIL) filed by NSUI seeking postponement of all the exams including CET and degree, PG and engineering exams in the view of rise in Covid-19 lockdown. 


#Telangana High Court has sought opinions of State Higher Education Council and universities on cancelling all fina… https://t.co/mLZKuPJbW4— TOI Hyderabad (@TOIHyderabad) 1593510037000
The online application process for TS EAMCET 2020 commenced on February 21, 2020. The last date to submit online applications without late fee was June 10, 2020. Higher education admission in Telangana state is done through a common entrance test (CETs). 

The Telangana State Integrated Common Entrance Test is held for admission into M.B.A. and M.C.A. courses of all the Universities in Telangana State and their affiliated colleges. This test is being conducted by Kakatiya University, Warangal on behalf of Telangana State Council of Higher Education, Hyderabad.

",
https://timesofindia.indiatimes.com/home/education/news/parents-request-neet-be-held-on-july-26-as-aspirants-get-antsy/articleshow/76701784.cms,2020-06-30 08:07:00,Parents request NEET be held on July 26 as aspirants get antsy,"MUMBAI: With growing uncertainty about lockdown and their future, NEET and JEE aspirants in the city are extremely anxious. Many have been preparing for the entrance exams for two years to get a seat in a good medical or engineering college, and are now apprehensive about the indefinite delay. A group of parents wrote to the National Testing Agency (NTA) requesting NEET be conducted per the revised schedule, on July 26. 


""The speculation over the further postponement of NEET has created panic among the students causing damage to their mental health. Students need a break from the pressure. There is no social interaction during the lockdown, and the delay in holding the exam is only leading to additional stress among aspirants. Exams can be conducted by making masks, gloves, and shields compulsory in the exam centres,"" wrote the parents in the letter.

NEET aspirant Tanvi Kulkarni said they are running like marathoners with no finish line in sight. ""The preparation is tough and the exam is highly competitive. We cannot afford to slip at this stage. But for two months now, we have been repeating and revising the same topics. What if monotony sets in? What if we go blank on the day of the exam?"" She added, ""Cancelling the exam is not a solution, as there is no parity in the way different boards evaluate students. Most students would want the pressure to end soon. But if there is a need, the government should postpone the exam and not cancel it,"" said Tanvi.

An online petition signed by close to 40,000 people seeks postponement of both the national-level exams. ""Writing exams in masks and gloves, and with the fear of Covid, could add to the stress. How can the government hold entrance exams when the whole country is dealing with a pandemic,"" said a student. 

Ruiee Kapoor, a parent representative who also wrote to the NTA, said the MHRD should come up with a solution soon, as students will lose hope and morale if it is delayed further. ""Those who have been consistent in their studies from the beginning are going through a rough phase as many prepare with a target. It will be a great loss if these students break down towards the end,"" said Kapoor. The JEE (Main) exams are scheduled to be held from July 18 to 23. While there have been speculations over the postponement of the exam, the MHRD is yet to officially take any decision.


",
https://timesofindia.indiatimes.com/home/education/news/delhi-university-postpones-open-book-exams-for-final-year-students-by-10-days/articleshow/76660565.cms,2020-06-27 15:59:00,Delhi University postpones open book exams for final-year students by 10 days,"NEW DELHI: Delhi University on Saturday postponed the online open book exams for final-year students, which were scheduled to begin from July 1, by 10 days ""in view of the prevailing situation of COVID-19 pandemic"".


The revised datesheets for all undergraduate and postgraduate programmes will be notified on July 3, the university said.

Teachers and students have been opposing the open book exams (OBE) citing issues like absence of study material for many students and lack of internet connectivity in various parts of the country, among others.

""...all concerned are hereby informed that examinations scheduled for all final semester/term/year and ex-students as per date sheet in OBE mode examinations as an alternative mode of examinations in view of COVID-19 pandemic adopted as one-time measure for academic session 2019-20 for all streams of UG and PG including SOL and NCWEB stands postponed for ten days in view of the prevailing situation of COVID-19 pandemic,"" a Delhi University notification stated.

Under the prevailing situation, all concerned stakeholders, especially students, may find it difficult to attend their scheduled activities of examinations, it said.

The new datesheets for all undergraduate and postgraduate programmes shall be notified by the university's examination branch on July 3 and examination will commence from July 10.

Delhi is the worst-hit city by the COVID-19 pandemic in the country. As of Friday, the contagious respiratory disease had infected 77,240 people and claimed 2,492 lives in the national capital.


",
https://timesofindia.indiatimes.com/home/education/news/few-takers-for-virtual-schooling-in-goa-teachers-complain/articleshow/76660756.cms,2020-06-27 16:14:00,"Few takers for virtual schooling in Goa, teachers complain","PANAJI: Days after Goa Chief Minister Pramod Sawant announced that online classes were not compulsory, teachers of higher secondary schools complained that several students were opting out from virtual lessons.


Earlier this week, Sawant had clarified that online classes were not compulsory, as many students did not have gadgets and proper internet facilities.

In a release, the Higher Secondary Teachers' Association has questioned why the state government had asked schools to start online classes for Classes 11 and 12 in the first place.

""Earlier, the chief minister had said that due to the COVID-19 pandemic, there will be a delay in reopening of schools. Accordingly, teachers were trained by the department of education for online classes,"" president of the association Anant Pissurlekar said.

However, Sawant's latest announcement has led to a decline in the number of students attending online classes, with many who were initially attending also opting out, he claimed.

""If these online classes were not beneficial, then why did they ask us to conduct them in the first place?"" he asked.

Meanwhile, a senior official of the education department said the decision to not make online classes compulsory was taken after several parents complained about lack of internet connectivity.

""Some parents also found it difficult to buy gadgets such as laptops and mobile phones, which are required for virtual schooling,"" he said, adding that the chief minister had made these reasons amply clear in his announcement.

",
https://timesofindia.indiatimes.com/home/education/news/up-board-10th-12th-result-2020-live-updates-upmsp-results-declared-upresults-nic-in/articleshow/76654736.cms,2020-06-28 09:45:00,UP Board Result 2020: UPMSP 10th & 12th results declared @upresults.nic.in; direct link available here,"Uttar Pradesh Madhyamik Shiksha Parishad (UPMSP) has declared the UPMSP 10th, 12th Result 2020 today (Saturday, June 27, 2020) at 12.00 PM on the official website of the Board. The students, who appeared for the UPMSP High School and Intermediate March 2020 examinations are advised to visit the official website of the Board - upresults.nic.in - to check and download their result. Here's all you need to know about UP Board Result 2020, UP Board scores, UP High School & Intermediate Toppers List, When & Where to check UP Board Results 2020, How to check UPMSP Results 2020 etc.UP Board 10th & 12th Results 2020 Highlights Direct Link: UP Board Intermediate (Class XII) Examination 2020 Results Direct Link: UP Board High School (Class X) Examination 2020 Results 1.37 pm: The UP Board 10th and 12th results links are working fine now. The students can click on the direct link provided above to check and download their result online. Students need to enter their roll number and date of birth to get their results. 1.27 pm: In Uttar Pradesh Intermediate Examination 2020, Meerut district ranked 1st with 74.48 pass percentage, followed by Bareilly and Prayagraj with 80.79 and 78.06 pass percentage respectively. 1.23 pm: In UP high School results, Meerut district recorded highest pass percentage with 86.79 per cent successful candidates. With 86.47 pass percentage, Bareilly district ranked second and third spot was bagged by Prayagraj with 84.18 pass percentage. Check UP High School Toppers List 20201.19 pm: A total of 87 high school and 47 intermediate schools reported zero result this year. 1.15 pm: UP Board Class 12 Toppers 2020      Rank Name of student Marks scored Marks %   1st ANURAG MALIK 485/500 97   2nd PRANJAL SINGH 480/500 96   3rd UTKARSH SHUKLA 474/500 94.80   4th VAIBHAV DWIVEDI 472/500 94.40   5th AKANKSHA 470/500 94   6th GARIMA KAUSHIK 469/500 93.8   7th POOJA MAURYA 468/500 93.6   8th ANKUSH RATHORE 465/500 93   8th MANU MISHRA 465/500 93   9th KESHAV 464/500 92.8   10th RIDDHIMA 463/500 92.6 1.10 pm: UP Board Class 10 Toppers 2020      Rank Name of student Marks scored Marks %   1st RIYA JAIN 580/600 96.67   2nd ABHIMANYU VERMA 575/600 95.83   3rd YOGESH PRATAP SINGH 572/600 95.33   4th GAURAV 569/600 94.83   4th SHOBHIT KUMAR 569/600 94.83   4th SHIVANI VERMA 569/600 94.83   5th NITEESH KUMAR 568/600 94.67   5th ANSHIKA BAGHE 568/600 94.67   5th HIMANSHI VISHWAKARMA 568/600 94.67 Click here to check complete list12.59 pm: A total of 74.63 per cent intermediate students cleared the annual board exams successfully this year. 12.55 pm: The official results website of the UPMSP is current showing service error due to heavy traffic. Lakhs of students are in rush to check their result after the board announced UP 10th & 12th results at a press conference held in Lucknow. 12.51 pm: Riya Jain has become UP Board 10th topper while in Inter exam Anurag Malik has bagged the top spot. Click on the link given below to find out more details on UP Board Exam Toppers 2020UPMSP 10th, 12th toppers and merit list 202012. 49 pm: UP Results 2020 digital signature certificates will be available from July 20 onwards. While the Hardcopy of the marks sheet will be available by July end. Online results can be check on the official website of the Board - upresults.nic.in12.47 pm: A total of 83.31 per cent UP 10th students cleared the Uttar Pradesh state board exam successfully. 12.45 pm: In UP inter exams, a total of 74.63 per cent girls were declared successful while 68.88 per cent boys cleared the exam. Girls outshine boys in UPMSP 12th results 202012.35 pm: In UP Board intermediate exams, Anurag Malik is the state topper. He scored 97 per cent marks to rank 1st. With 96 per cent marks Pranjal Singh. Utkarsh Shukla ranked third with 94.80 per cent marks. 12.30 pm: Riya Jain from Baraut Baghpat has become the topper of UPMSP High School class 10 this year.  She scored 96.67 per cent scores. Abhimanyu Verma ranked 2nd with 95.83 per cent marks. Yogesh Pratap Singh scored 95.33 per cent marks and ranked third in UP Board 10th Results 2020. 12.27 pm: This year, girls outshine boys in the UP Board High School results 12.22 pm: UP Board 10th and 12th results to be published soon on upresults.nic.in 12.19: This year, the students will get digital mark sheet and certificates. The hardcopy of the UP 10th Results cum Mark sheet will be available by July 15 and the UP 12th students will get hardcopy of their mark sheet by July 30. 12.16 pm: Starting from this year, the UPMSP board has introduced compartment exams in intermediate level.12.14 pm: UP deputy CM said the results of both class 10 and class 12 is better than previous year. 12.12 pm: The Deputy Chief Minister Dinesh Sharma said more thank 2 crore answer checked in record time of 21 days. 12.09 pm: Over 56 lakh students had registered for the exam, however, due to unknown reasons, about 52 lakh students only appeared for the exam. The UP Board has one of the largest number of students in the country. 12.06 pm: The UP Board result press conference started. UP deputy chief minister Dinesh Sharma, state education minister, and other officials of UPMSP present at the conference.12.00 pm: The UP Board Results 2020 press conference will start shortly. The students can watch the live telecast of  UP Board Results 2020 declaration on DD National TV channel. Students are advised to open official website - upresults.nic.in - and keep their roll number handy to check their UP Board exam result 2020.11.45 am: The candidates can download their result via official website - upresults.nic.in. After downloading the result, the candidates should check all the details like - candidate's name, parents' name, subject-wise marks, total marks, etc. printed on the mark sheet. In case of any discrepancy in details, students should contact their respective schools or write to UPMSP to make the correction.11.30 am: The direct link to check the UP Board Results 2020 for Class X and Class XII has been added on the homepage of the UP Board results website - upresults.nic.in. However, the result links are not active yet. The students are advised to wait till the board activates the UP Board Results 2020 link.11.15 am: UP class 10 and class 12 results 2020 will be declared on the official websites of the Board. The Board is releasing digital version of UP Board Result and mark sheet at present. The printed copies of the UP Board mark sheets 2020 for high school and intermediate classes will be available 10 days post declaration of UP 10th & 12th results 2020. The mark sheets of students will contain details such as - name of student, school name, total marks, subject-wise marks and other details printed both in English and Hindi language.11.00 am: The UP Board Result press conference will start in next one hour. This year, there will be limited presence at press conference to release the UP Board Results 2020. Only electronic media is allowed to attend the press conference which will be addressed by the UP deputy chief minister Dinesh Sharma. 10.50 am: As per marking rules set by the Uttar Pradesh Madhyamik Shiksha Parishad, a student needs to obtain a minimum of 35 per cent marks in each subject to clear the board examination. The students who score less in the subjects need not to worry as the Board conducts supplementary examinations. The UP supplmentary exam date and time will be announced after the regular exam result is declared. 10.36 am: Ahead of the UPMSP Board Exam Results 2020, the Uttar Pradesh chief minister Yogi Adityanath wished Class 10 and Class 12 students good luck on social media platform Twitter. The UPMSP is going to release the UP Board Exam results for high school and intermediate annual board exams 2020 today at 12 pm in Lucknow. The students can check their result via the official websites of the UP Board. 10.22 am: The students who appeared for the UP Board state board examination in Feb-March this year, can check UP 10th & 12th results 2020 on the following websites by using their roll number or hall ticket number as mentioned on the hall ticket/admit cardUttar Pradesh Board Results websitesupmsp.edu.inupmspresults.up.nic.in.upresults.nic.in9.45 am: The security arrangements at Uttar Pradesh Board examination centres were very strict this year. The Board had installed various surveillance equipment such as CCTV cameras, voice recorder, jammers at all the exam centres in the 75 districts of the state to keep a check on the students. The exam monitoring cell was connected to the office of Director of Education (DoE) in Lucknow, and was continuously supervised by Special Task Force, DM and Police.9.29 am: This year, a total of 13072 invigilators, including 10542 secondary teachers and 2530 teachers of basic education, completed the evaluation of UP 10th & 12th answer copies. Around 285 centre superintendent were appointed to control the proceedings. All the social-distancing and Covid-19 guidelines were followed during the whole process to ensure safety of centre superintendent, invigilators and other staffs at evaluation centres. 9.11 am: As per reports shared by the Uttar Pradesh Madhyamik Shiksha Parishad (UPMSP), a total 3,09,61,577 answer copies including 1,80,19,863 for High School and 1,29,41,714 for intermediate were evaluated despite lockdown and Covid-19 worries. The Board wanted to release UPMSP 10th & 12th Results 2020 as soon as possible so that students can easily apply for their higher studies. 8.55 am: The students who are wondering how to check their UP Board class 10 and class 12 results can follow the simple steps explained in the article below to get their results. The UPMSP will announce the results of high school and intermediate exams today on its official website at around 12 pm. Click on the link below to read further:When, Where & How to check UP Board Results 2020?8.31 am: The evaluation process of answer copies of Uttar Pradesh Board Exam 2020 started from March 16, however, evaluation was put on hold due to Covid-19 lockdown. Later, the Board resumed the evaluation of answer copies and completed the task by May end. 8.02 am: UP Intermediate board examinations 2020 was completed in a within a fortnight. A total of 25,86,440 students had registered for the UP 12th exams this year. 7.50 am: This year, it was first time that the UP 10th Board examination was completed in a record 12 working days.7.41 am: A total of 30,24,632 students registered for the UP High School examinations 2020 which started from February 18. 7.33 am: The state education department of UP worked hard to declared the Uttar Pradesh Board Results 2020 by June end so that students don't have any trouble in applying for their next level of education. 7.25 am: Around 3.1 crore UP 10th & 12th answer copies were evaluated by May 31 and after that the Board started the tabulation of UP Board results 2020. 7.16 am: In the last week of May 2020, the UP Board had announced that the Board has completed the evaluation of 96% of the answer copies of class 10 and class 12. 7.10 am: Usually, the UP board results are announced in the month of April-May. However, this year the evaluation of answer copies could not be completed on time due to lockdown announced by the Central government in view of Covid-19 pandemic. 7.05 am: This year, more tank 56 lakh students had registered for the UP Board Exams 2020 across the state6.46 am: The UPMSP Board has conducted the UP Board 10th, 12th Annual State Board Examinations 2020 between February 18 to March 6, 2020.6.40 am: The UP Class 10 and Class 12 results 2020 is expected to be released today at 12.00 pm through digital mode6.36 am: The students can visit the official portals of the Board - upmsp.edu.in and upmspresults.up.nic.in - to check and download their UP Board Results 20206.33 am: The UPMSP has announced that results of the UP 10th and 12th will be released online on the official website of the Board6.30 am: UP Board is all set to announce the results of the high school (class 10) and intermediate (class 12) board examinations 2020How to check Uttar Pradesh class 10 and class 12 Results 2020?The students who appeared for the Uttar Pradesh Board Examinations in February-March 2020 are advised to follow the simple steps provided below to get their UP 10th/12th Result cum Mark sheet 2020:Step 1) Open the official website of the UP Board Results - upresults.nic.inStep 2) Click on the UP Class 10 Result direct link or UP Class 12th Result direct link available on the homepage of the websiteStep 3) Once the new page opens, enter your roll number as indicated on your UP Board Exam hall ticket and click on submit to get your resultStep 4) Your UP Board March 2020 Exam Result will be displayed on the screen of your computer/smartphone. Next, download a soft copy of your result cum mark sheet and also you can take a print out of the same for further reference. ",
https://timesofindia.indiatimes.com/home/education/jobs/news/jkssb-recruitment-2020-apply-online-for-8575-class-iv-posts/articleshow/76670418.cms,2020-06-28 11:19:00,JKSSB recruitment 2020: Apply online for 8575 Class-IV posts,"NEW DELHI: Jammu & Kashmir Services Selection Board (JKSSB), Government of Jammu and Kashmir has released a advertisement notification for District/ Divisional /Union Territory Cadre Posts of Class - IV in various departments under provisions of the Jammu & Kashmir appointment to Class-IV (Special Recruitment) Rules, 2020.The candidate should be a Domicile of the Union Territory of Jammu & Kashmir. The candidate must possess the Domicile Certificate issued by the Competent Authority on the format prescribed for the purpose at the time of Document Verification, or as and when sought by the Services Selection Board. The selections under this advertisement notification will be in accordance with the provisions of the Jammu and Kashmir appointment to Class IV (Special Recruitment) Rules, 2020. JKSSB recruitment 2020: Important dates     Date of Commencement for submission of online applications July 10, 2020   Last Date for submission of online applications August 25, 2020 till midnight JKSSB recruitment 2020: Vacancy Details             Jammu 220 47 40 12 15 57 15 33 439   Kathua 196 41 32 10 12 58 12 24 385   Kishtwar 75 19 10 2 5 22 3 8 144   Kulgam 71 15 13 6 7 17 6 12 147   Kupwara 147 27 25 7 11 33 9 22 281   Poonch 55 14 9 2 3 17 2 4 106   Pulwama 59 15 9 2 3 20 3 5 116   Rajouri 136 30 23 7 8 40 8 16 268   Reasi 73 17 11 2 3 21 4 8 139   Samba 50 9 8 2 4 16 3 5 97   Shopian 69 13 12 4 5 17 4 8 132   Srinagar 163 33 29 10 10 41 10 24 320   Udhampur 141 33 24 8 9 37 9 18 279   Total 2517 537 422 132 167 689 153 334 4951   Grand Total 4345 879 766 246 301 1117 288 633 8575 JKSSB recruitment 2020: Age limit ( as on January 1, 2020)The requirement of age for various Reserved Categories is as follows:-       S. No Category Age limit Not born before Not born After   1 OM  40 01-01-80 01-01-02   2 SC  43 01-01-77 01-01-02   3 ST  43 01-01-77 01-01-02   4 RBA  43 01-01-77 01-01-02   5 ALC/IB  43 01-01-77 01-01-02   6 EWS(Economically  Weaker Section) 43 01-01-77 01-01-02   7 PSP (Pahari Speaking People) 43 01-01-77 01-01-02   8 OSC (Other Social Caste) 43 01-01-77 01-01-02   9 Physically Challenged Person 42 01-01-78 01-01-02   10 Ex-Servicemen  48 01-01-72 01-01-02   11 Government Service/ Contractual employment 40 01-01-80 01-01-02 Relaxation of five years in the upper age limit shall be provided to the candidates who claim the benefit of additional weightage as Casual Workers JKSSB recruitment 2020: Qualification Required (as on August 25, 2020)    Minimum Matric    Maximum 10+2 JKSSB recruitment 2020: Application FeeFee payable Rs 350/- (Rs Three Hundred Fifty only)Fee can be paid only online through Net Banking, by using Visa, MasterCard, Maestro, RuPay Credit or Debit cards. Applications received without the prescribed fee shall not be considered and summarily rejected. No representation against such rejection will be entertained. Fee once paid shall not be refunded under any circumstances nor will it be adjusted/reserved against any other examination or selection. JKSSB recruitment 2020: Scheme of ExaminationThe Examination will consist of Objective Type, Multiple choice questions only and shall be OMR based. The questions will be set in English only. Candidates should note that there will be negative marking of 0.25 marks for each wrong answer.The Examination details will be uploaded on the official website of the Board i.e., www.jkssb.nic.in. Examination detail/Roll Number slips will not be issued by post for any stage of examination. Therefore candidates are advised to visit the official website of Board regularly for updates and information about the examination. JKSSB recruitment 2020: Document VerificationThe candidates who are shortlisted for Document Verification are required to appear for Document Verification along with the original documents as well as self-attested Photostat copy of each documents.JKSSB recruitment 2020: How to apply online The necessary instructions regarding filling up of online applications are given herein below:- Candidates are required to apply online through JKSSB's online Application Portal-https://ssbjk.org. No other means/ mode of application will be accepted. The Candidates who have not registered earlier on the portal are first required to go to the said Portal and register themselves by clicking on ""Candidate Registration"" link.",
https://timesofindia.indiatimes.com/life-style/parenting/first-year/age-by-age-guide-this-is-how-much-water-your-kid-should-drink-daily/articleshow/76693672.cms,2020-06-30 12:00:00,Age by age guide: This is how much water your kid should drink daily,"A new born's body is 75 per cent fluids, while for an adult, it is 60 per cent fluids. Our body requires water for basic chemical reactions to take place. When we don't drink enough water, our bodies can't function at their best. That is why, as dehydration sets in, you start feeling fatigued. Be it the winter season or summer, it's of paramount importance to keep your body hydrated for its optimal functioning. 

When we feel hot, the brain alerts the sweat glands to produce sweat. That is how the body cools down itself. If dehydrated, the body cannot sweat enough to stay cool. 

Water helps regulate the bowel movements, maintain the body temperature, maintain the blood volume, lubricate the joints, prevent UTI, kidney stones and more. 

We often take care of our water intake and know when to have it. But with small kids who cannot express themselves, it's tough to know if they are properly hydrated. 

The amount of water kids need depends on their sex and age. Other factors on which the water intake depends is the temperature, humidity, activity level and the overall health of the person. 


Here is a simple chart to guide you on how much water your kid should have.
These recommendations are set of generally healthy kids who live in a moderate climate, thus might not be exact for everyone. 

Boys 4-8 years - 1.1 to 1.3 litres per day

Girls 4-8 years - 1.1 to 1.3 litres per day

Girls 9 -13 years - 1.3 to 1.5 litres per day.

Boys 9 - 13 years - 1.5 to 1.7 litres per day.

The above data is from The European Food Safety Authority (EFSA) on how much fluid children need.

",
https://timesofindia.indiatimes.com/life-style/home-garden/herbs-and-plants-that-you-can-easily-grow-indoors/articleshow/68976703.cms,2019-04-22 00:03:00,Herbs and plants that you can easily grow indoors,"Given the lack of space that one faces today, many of us yearn for a lush garden. However, if you have a small balcony or a little open space in your house, you can grow some herbs and greens at home that don’t require a lot of care and attention. Here are a few…

 
Herbs like thyme, mint and basilHerbs are one of the easiest to grow at home. In a place like Bengaluru, where the weather is mostly pleasant, herbs grow well. You can begin with thyme, mint and basil. Just pot the seeds and keep the pot on a window sill or in a place with moderate sunlight.

 
Chilli
Chillies grow well in Bengaluru weather. Sow the seeds in a pot that has plenty of moisture and minerals. Water on a regular basis, however avoid over watering till germination.In a few weeks’ time, the plant will bear chillies.

 
Spinach
Another easy green to grow, spinach grows well in a cool atmosphere (in Bengaluru, ideally between June and December). Sow the seeds and place the pot in a well-lit area. Spinach grows well in small areas or pots and containers.

 
Tomato
Once you sow the seeds, water it on a regular basis. Make sure that the pot receives plenty of sunlight. If you see the leaves droop, water it. Tomato plants take a few weeks’ time before bearing any fruit.

 
Coriander
Before you sow the seeds, make sure that you crush them gently between your palms, resulting in the seeds to split. Once this is done, sow them and water them regularly.

 
A few tips…


 Make sure that the soil you use has all the necessary nutrients. If you are unsure, buy a potting mix or natural fertilizers that can be added to the soil
 Avoid over and under watering, as it can cause the roots to rot 
 Be patient. Though the above mentioned herbs and greens are easy to grow, not all grow at a rapid pace


",
