url,date,title,article
https://www.indiatoday.in/business/story/eight-core-industries-output-contracts-23-percent-may-2020-1695578-2020-06-30,2020-06-30 18:24:00,Eight core industries' output contracts 23.4% in May,"The output of eight core infrastructure industries shrank by 23.4 per cent in May due to the coronavirus-induced lockdown, according to the official data.The eight-core sectors had expanded by 3.8 per cent in May 2019, the data released by the Commerce and Industry Ministry on Tuesday showed.Barring fertiliser, all seven sectors - coal, crude oil, natural gas, refinery products, steel, cement, and electricity - had recorded negative growth in May.During April-May 2020-21, the sectors output dipped by 30 per cent as compared to 4.5 per cent in the same period previous year.""In view of nationwide lockdown during April and May 2020 due to COVID-19 pandemic, various industries - Coal, Cement, Steel, Natural Gas, Refinery, Crude Oil etc experienced substantial loss of production,"" the ministry said in a statement.These eight industries accounts for 40.27 per cent in the Index of Industrial Production (IIP).ALSO READ | Rs 40,000 crore increase in allocation for MGNREGA to provide employment boost: Nirmala SitharamanALSO READ | States' borrowing limit increased from 3% to 5%: Nirmala SitharamanALSO READ | To encourage firms, govt moves to decriminalise Companies ActALSO WATCH | World Bank's $1 billion social protection package to be available from Monday: Junaid Ahmad | Exclusive"
https://www.indiatoday.in/business/story/india-s-war-on-china-apps-will-have-network-effect-1695577-2020-06-30,2020-06-30 19:08:00,India's war on China apps will have network effect,"India is extending a fight with China from the Himalayan mountains into cyberspace. ByteDance's hugely popular video-streaming app TikTok is among 59, mostly Chinese, ones banned by New Delhi on national security concerns.It significantly narrows a top growth market for Chinese technology firms and may embolden other governments to shut them out. But the network effects could be messy all around.Giants from Alibaba to Xiaomi have made significant inroads on the subcontinent. For Beijing-based ByteDance, India has been the biggest driver of TikTok installs, accounting for 611 million downloads, or 30% of the total, according to SensorTower. Cutting off new users, and existing ones as they try to install updates, will sting its mooted valuation of $110 billion. And the company faces a similar backlash in the United States where lawmakers are also suspicious about Beijing's access to consumer data.Monday's ban will raise pressure on TikTok's new boss, former Disney executive Kevin Mayer, to make a clean break from its Chinese parent.For now, Chinese companies are slightly safer as investors in home-grown Indian peers. Notably, the blacklist excludes the country's most valuable startups, including the $16 billion payments giant Paytm, backed by Ant Financial, as well as education star Byju's, which counts Tencent as an investor. In total, 18 of India's 30 unicorns have Chinese funding, Gateway House, a Mumbai-based thinktank reckons. But new investment rules and rising anti-China sentiment may slow the overall flow of capital from the People's Republic and that will hurt growth.The sovereign nature of the ban will make it hard to reverse and may embolden others to act against Beijing, which is busy picking fights from the South China Sea all the way to Australia and Canada. The U.S backlash against telecoms equipment maker Huawei, for example, has spread globally. And politicians in India, Italy and beyond have all raised the wall to Chinese capital in recent months. The immediate danger is a retaliation beyond cyberspace: India depends on China for hard-to-substitute imports - active pharmaceutical ingredients, for example. The military and virtual brawl will spill over to other realms.Also read | World of Chinese apps and Indian ban over privacy, security | 10 quick pointsWatch | India bans 59 Chinese apps including Tik Tok"
https://www.indiatoday.in/business/story/market-closing-june-30-sensex-nifty-record-strongest-quarter-in-11-years-1695575-2020-06-30,2020-06-30 18:08:00,"Sensex, Nifty record strongest quarter in 11 years","Indian shares ended lower on the last day of its best quarter since 2009, led by losses in energy stocks, and ahead of Prime Minister Narendra Modi's address to the nation.The Nifty settled down 0.1% at 10,302.1 on Tuesday, while the benchmark Sensex slipped 0.13% to 34,915.8 after rising around 0.8% each during the session.The Nifty closed the quarter about up 19.8% and the Sensex 18.5%, registering their best performances since the June quarter of 2009, after hitting a four-year low in March.Both indexes are still down around 15% for the first half of the year, as markets grappled with the impact of the coronavirus pandemic on the country's already weak economy and more recently the border tensions with China.European shares edged lower, oil fell and the MSCI world equity index, which tracks shares in 49 countries, was muted as markets took stock at the end of the first half of 2020.Meanwhile, virus infections continued to surge in India, with total cases rising to 566,840 as of Tuesday morning, including 16,893 deaths, according to federal health ministry data, as several Indian cities prepared to extend their lockdowns.""The Nifty will continue to trade in the 10,000-10,500 range as markets pull between fears over the virus-related lockdowns and a liquidity-driven recovery,"" said Samrat Dasgupta, chief executive at Esquire Capital Investment Advisors.Oil refiners Bharat Petroleum Corp Ltd and Indian Oil Corp Ltd led the losses on the Nifty, falling 2.4% and 2%, respectively.Miner Coal India slid 1.5% and top lender HDFC Bank ended 1% lower, while gains in Shree Cement and Maruti Suzuki India helped limit losses on the Nifty.Prime Minister Modi started his address at 1600 hours local time (1030 GMT) on Tuesday, a day after the government announced a new set of guidelines to further ease restrictions.India had on Monday banned 59, mostly Chinese, mobile apps including Bytedance's TikTok and Tencent's WeChat in its strongest move yet targeting China in the online space.READ | Stocks rise on hope that worst of economic plunge has passedALSO READ | Fear of coronavirus second wave stalks stock marketsALSO READ | Sensex, Nifty slip into negative territory; bank, auto stocks under pressureWATCH | Nirmala Sitharaman announces sops for agriculture and allied activities"
https://www.indiatoday.in/science/story/ppe-important-to-protect-healthcare-workers-hcq-is-of-no-use-study-1695664-2020-06-30,2020-06-30 23:41:00,"PPE important to protect healthcare workers, HCQ is of no use: Study","A recent study carried out in India has found that chances of health care workers (HCW) posted in high-risk zones contracting Covid-19 gets reduced if they are provided with adequate PPE kits. The study also concluded that Hydroxychloroquine (HCQ) has no significant useThe study titled 'Prevalence of flu-like symptoms and Covid-19 in healthcare workers from India', was published in the Journal of the Association of Physicians of India (JAPI).The study was carried out between March and May and the aim was to assess the risks faced by doctors, nurse and medical staff who are leading the efforts to contain the coronavirus pandemic.Nearly 18,000 HCWs were approached for this study. Of them, 4,403 responded and adequate data of 3,667 was available for analysis.""In our HCW cohort, 539 of the 3,667 participants (14.7 per cent) had flu-like symptoms. A total of 1,353 of the 3,667 HCWs were tested for Covid-19.However, only 1,113 were included in the final analysis due to unavailability of results in the remaining. We observed a prevalence of 1.8 per cent (that is 20 out of 1,113) in this cohort. People with travel history (in last 30 days) had higher incidence of flu-like symptoms (44 out of 539, which is 8.2% vs 113 out of 3,128, which is 3.6%). However, there was no difference in Covid-19 positivity rates,"" the study states.The study also found that travel history, posting in high-risk zones and PPE usage did not correlate with Covid-19 positivity.""People who were symptomatic had higher positivity (10 out of 193 i.e.5.2 per cent) as compared to those who were asymptomatic (10 out of 920 i.e. 1.1 per cent). Similarly, HCWs posted in the high-risk zones had more symptoms than those working in the low-risk zones (169 out of 539 i.e. 31.4 per cent as against 679 out of 3,128 i.e. 21.7 per cent,"" the states.Sixty-seven per cent of the health workers who were surveyed for this study had taken Hydroxychloroquine (HCQ). This is 755 out of 1,113 people. Of them, 14 people (1.9 per cent) tested positive for Covid-19. This figure was 6 (1.7 per cent) among those who did not take HCQ.The study notes that many HCWs were taking HCQ/ Chloroquine/Azithromycin prophylaxis on an individual basis.But it was found that ""HCQ prophylaxis played no role in prevention of this infection"".""Multiple systematic reviews also concluded that there is no pertinent data to support use of HCQ outside that of research, and there is lack of clinical data to actually support its efficacy, adverse effects like prolongation of QTc and tends to instil a false sense of protection,"" the study said.MethodologyThe study was done between March 23 and April 30. Data on flu-like symptoms, travel history, posting in high-risk or low risk zones, and prophylactic drugs was collected via online questionnaire-based survey of healthcare workers at Max Super Speciality Hospital, Saket, New Delhi.The study population included healthcare workers of Max Super Speciality Hospitals, Delhi-NCR (five hospitals), BLK Hospital, Delhi, and Nanavati Hospital, Mumbai.People with flu-like illness, defined as fever (more than 100°F), cough, sore throat, cold/stuffy nose, and breathlessness were considered for this study.The hospitals were divided into high risk and low risk zones. Covid-19 ward or Intensive Care Unit (ICU), Emergency, and flu-clinic were classified as high-risk zones in the hospital, while other areas were classified as low-risk zones.For HCWs working in high-risk zones it was made mandatory to wear full PPE, while those working in the low-risk zone were following the World Health Organisation (WHO) guidelines.ALSO READ | What doctors know about Coronavirus and its treatment after 6 months of global pandemicALSO READ | Tested Covid positive? 10 mandatory things to keep in mind before entering private hospitalsALSO WATCH | India's Covid-19 tally crosses 5.66 lakh"
https://www.indiatoday.in/science/story/study-covid19-mutating-to-become-more-infectious-1695590-2020-06-30,2020-06-30 19:06:00,Study shows Covid-19 is mutating to become more infectious,"Researchers in Florida have found the new coronavirus might be tricking human cells to infect them more easily than it did during the initial outbreak in China.This mutation, which may explain Covid-19's rapid spread in Europe, the United States and Latin America, isn't leading to more lethality though, at least as of now, according to the findings of the Scripps Research Institute.How Viruses MutateRemember, viruses mutate in order to reproduce, more so when hosts turn hostile.They do so by changing their surface proteins in order to gain access into inhospitable cells.The Scripps team suggests the novel coronavirus could just be doing the same.The pathogen ravaging the planet gets its name from the spikes that protrude from the viral envelope. The new coronavirus uses these formations to stick to the human cells and infect them.In their pre-print study, which is not yet peer-reviewed, the researchers noted that the mutation in the new coronavirus is giving it more spikes, which help it get into the host cells more easily.That said, the new mutation, called D614G, doesn't seem to cause more severity among the patients nor is it likely to have an impact on the vaccines under development.New Strain More InfectiousThe mutation, the study noted, ""appears to be more transmissible without resulting in a major observable difference in disease severity"".Scientists involved in the discovery of D614G analysed samples collected from Europe and the US.""...a few mutations can result in the virus changing and what we're always watching out for is any change that changes the clinical impact of the disease,"" World Health Organisation Executive Director Michael J Ryan earlier said.At this moment, the major consequence of this mutation is limited to the transmission rate of the virus and not the severity, the scientists noted.In an interview to The Washington Post, the lead researcher, Dr Hyeryun Choe, reported that the mutation ""made the virus 10 times more infectious in the lab experiment"".The study, published on the pre-print server BioRxiv, argues that higher levels of functional spike proteins possibly increase ""the chance of host-to-host transmission, but other factors limit the rate and efficiency of intra-host replication"".The scientists don't see it impacting the antibody behaviour.According to the WHO, there are more than 49,000 full genome sequences that are available. ""As this is an RNA virus, there are expected changes in them and we're trying to determine if those changes have any impact on the way that this virus behaves. We haven't seen that yet but we have a group of people globally who are looking at this,"" the WHO technical lead on Covid-19, Dr Maria Van Kerkhove, told reporters in Geneva last week.READ | Coronavirus: India not in community transmission, says ICMR chiefALSO READ | ICMR releases sero-survey results, says no community transmission yet but large population at risk of Covid-19ALSO READ | Explained: Community transmission of Covid-19 and where India standsWATCH | MHA issues guidelines prohibiting people's movement across India"
https://www.indiatoday.in/science/story/new-virus-in-china-another-pandemic-feared-1695395-2020-06-30,2020-06-30 14:22:00,"New virus found in China, another pandemic feared | Research","The world is still grappling with the coronavirus pandemic, whose source of origin is yet to be ascertained. The World Health Organisation (WHO) says identifying and understanding the origin of coronavirus pandemic is key to an effective fight against ravaging Covid-19. And, at such a moment, the discovery of a new virus in China has triggered heightened concerns among the health experts.The new viral strand is another flu virus that has the potential to become a pandemic. This virus is carried by pigs and researchers believe it can infect humans. It can mutate and spread easily through human-to-human transmission, much like coronavirus pandemic.According to a research paper published in the Proceedings of the National Academy of Sciences, an American journal, the new virus is similar to the Swine Flu virus detected during the 2009 outbreak. That virus had been named A/H1N1pgm09. This one has been named as G4-EA H1N1.The virus is similar but not same and may pose the threat of being a completely new pathogen to humans. Swine Flu pandemic did not turn out to be the kind of threat that experts had initially estimated.Later, they attributed to its similarity to existing influenza viruses. This is why the vaccination against Swine Flu is covered under the existing flu vaccines.But in this case, the scientists have identified the new virus as among the top disease threats. People don't have immunity for a wholly new disease. Ongoing coronavirus pandemic is a deadly proof to that.""serological surveillance among occupational exposure population showed that 10.4% (35/338) of swine workers were positive for G4 EA H1N1 virus, especially for participants 18 y to 35 y old, who had 20.5% (9/44) seropositive rates, indicating that the predominant G4 EA H1N1 virus has acquired increased human infectivity,"" the research said.They warned further saying, ""Such infectivity greatly enhances the opportunity for virus adaptation in humans and raises concerns for the possible generation of pandemic viruses.""""Controlling the prevailing G4 EA H1N1 viruses in pigs and close monitoring in human populations, especially the workers in the swine industry, should be urgently implemented,"" the scientists have recommended.Though the researchers believe the virus is not an immediate threat to human health but it can grow and multiply very fast in the respiratory tract --- nose to lungs - of humans. Their fear is not misplaced given that they have found evidence of recent infection in the swine industry abattoirs in China.Incidentally, some Chinese researchers warned that coronavirus pandemic may be followed with another similar health crisis. Discovery of new virus in China has come at a time when the WHO is preparing to send a team to that country to investigate origin of coronavirus pandemic that has infected more than 1 crore people and claimed more than 5 lakh lives.Read | Covid-19: All coronavirus updatesAlso read | Unlock 2.0 guidelines: Gyms, schools remain closed; night curfew relaxed, more domestic flights soonWatch | MHA releases Unlock 2.0 guidelines: More activities outside containment zones opened up"
https://www.indiatoday.in/education-today/news/story/clat-2020-law-entrance-exam-to-be-held-on-aug-22-application-date-extended-1695659-2020-06-30,2020-06-30 23:21:00,"CLAT 2020 law entrance exam to be held on Aug 22, application date extended","CLAT 2020 Exam date announced: After much wait, the Consortium of National Law Universities has announced the date for law entrance CLAT 2020 exam. The exam will be held on August 22, 2020. Students who have not applied can apply by July 10, 2020. The application process for CLAT 2020 will remain open until July 10, 2020.The candidates would first have to register themselves at consortiumofnlus.ac.in.Law Entrance Exam Postponed Thrice due to PandemicThe CLAT 2020 law entrance exam has been consistently getting postponed due to coronavirus crisis in the country.First, the exam scheduled to be conducted on May 10, 2020.Then, it was postponed to May 24, 2020Further, it was postponed to June 21, 2020CLAT entrance exam 2020 will be conducted onlineFinally, after the executive council meeting, the Consortium today on June 30, 2020, decided that they would be conducting the Common Law Admission Test, 2020 (the “CLAT 2020”) as an online test.CLAT 2020 application withdrawal Candidate who does not wish to appear for CLAT 2020 entrance exam can withdraw their applications by July 10, 2020.The fees of these candidates will be refunded after a deduction of Rs 400 for SC/ST candidates and Rs 500 for other candidates as a processing fee.Refund will be reflected by July 18, 2020.Read: BCI should inform whether it is including vernacular languages or not: Delhi HCRead: Career in law: Everything you need to know about CLATRead: CLAT 2020: Here's how to bag 1st rank in examination"
https://www.indiatoday.in/education-today/news/story/jamia-millia-islamia-iit-indore-gour-banga-university-study-change-in-rain-pattern-in-india-1695647-2020-06-30,2020-06-30 22:19:00,"Jamia Millia Islamia, IIT Indore, Gour Banga University study change in rain pattern in India","Jamia Millia Islamia (JMI) along with IIT Indore and the University of Gour Banga has conducted a study on ‘Analyzing trend and forecasting of rainfall changes in India using non-parametrical and machine learning approaches’. The research paper has been published online in a science journal.Aim of study: Rainfall changes in IndiaThis study analyzes and forecasts the long-term spatio-temporal changes in rainfall for the whole of the country using 115 years data (1901 to 2015).It also predicts rainfall change up to 2035 and has investigated the causes of the changes in rainfall pattern across India.The team used Sen’s innovative method to calculate the trend for seasonal rainfall (winter, summer, monsoon and post-monsoon) in thirty-four meteorological sub-divisions of the country.The Artificial Neural Network-Multilayer Perceptron (ANN-MLP) was employed to forecast the rainfall across India.Study on rainfall trends in IndiaCo-author & corresponding author of the research paper Prof. Atiqur Rahman of the Department of Geography, JMI said that the present study showed increasing rainfall trend during 1901-1950, but significant decline of rainfall was observed after 1951. A significant decline in the rainfall during monsoon season is observed at most of the meteorological divisions of India. The overall annual and seasonal variability of rainfall was highest in the sub-divisions of Western India, while the lowest variability was found in Eastern and North India.Almost all of the sub-divisions have detected the negative trend and high variability after 1970. The overall annual and seasonal rainfall at the sub-divisions of North-East, South and Eastern India has observed significant negative trend, while the sub-divisions like Sub-Himalayan Bengal, Gangetic Bengal, Jammu & Kashmir, Konkan & Goa, Madhya Pradesh, Maharastra and Marathwada have recorded positive trend.In addition, the rainfall forecasting for 2030 showed an expected decline to a tune of about 15% in the overall rainfall of India.Relevance of study The present study is quite significant in the age of climate change, where the whole world including India is experiencing a change in rainfall pattern. India’s economy is substantially dependent on agriculture, which in turn depends on rainfall. Therefore, this study is very important because of limited availability of water and increase in the future water demand.Read: Supreme Court judge Justice S Ravinder Bhat's advise to Jamia studentsRead: Jamia's library first to acquire digitisation unit from France to minimise risk of coronavirus"
https://www.indiatoday.in/education-today/news/story/iit-delhi-placement-season-sees-over-1100-job-offers-breaks-all-records-1695605-2020-06-30,2020-06-30 19:39:00,"IIT Delhi placement season sees over 1100 job offers, breaks all records of previous years","The IIT Delhi placement season for the academic year 2019-2020 culminated surpassing the previous year benchmarks with 1100+ job offers. This includes multiple job offers and pre-placement offers for the students from various national and international organisations.Highlighting this trend, Prof. S Dharmaraja, Head, Office of Career Services (OCS), IIT Delhi said, “IIT Delhi has broken all previous year records of job placements. This year, it was observed that the number of placement offers increased by 4%.”“This became possible because of the teamwork, dynamic strategy and knowing the skills of students and the various profiles of core companies,” said the professor.Speaking of the 2019-2020 placement season, Anishya O Madan, Industrial Liaison Officer, OCS said, “The efforts of the entire placement team including staff, student coordinators and volunteers coupled with industry players resulted in the seamless conduct of this season.”IIT Delhi placement details for 2019-20Approximately 85.6% undergraduate and postgraduate students who availed placement services of the institute got placed.The remaining students explored for other options like higher studies, research, civil services examination, start-ups or have got jobs through their own contacts and efforts.Over 430 organisations had registered for the placement season in the academic year 2019-2020 offering 600+ job profiles.During the pandemic, the second phase of placements continued in an online mode and around 100 students bagged job offers during this online phase as well.Sectorial trend data for the placement season for academic year 2019-20 Read: IIIT Delhi Placement 2020: Student gets Rs 1.45 crore package, highest everRead: Covid-19: IITs to hold special placement drives for students affected by cancelled job offersRead: 3 IIT Roorkee students grab 1.54 crore package from US firm, highest ever"
https://www.indiatoday.in/auto/latest-auto-news/story/2020-kia-seltos-new-features-price-specifications-everything-else-explained-1695653-2020-06-30,2020-06-30 22:50:00,2020 Kia Seltos: Taking the premium quotient a notch higher,"Kia Seltos has had an impressive run in the Indian market ever since its launch here in August 2019. One can easily gauge its popularity from the fact that it has been at the numero uno position among the SUVs on the monthly sales charts on multiple occasions. But with the introduction of the second-generation Hyundai Creta, the launch of an updated Kia Seltos was more or less imminent. And so it happened. We saw the 2020 Kia Seltos being driven into the country earlier this month. While the Seltos was already loaded with features, many of them being first-in-segment and best-in-segment, Kia Motors India has now added some more bells and whistles to augment the SUV's overall appeal.The 2020 Kia Seltos now comes with the ESS (emergency stop signal) safety system as a standard feature across all the variants. The ESS plays a major role in avoiding rear-end collision by flashing lights frequently when sudden brake is applied at or over 55kmph, thereby enhancing manifold the safety quotient of the vehicle.There is no glaring exterior update in the 2020 Kia Seltos. But a new dual-tone colour combination has been added in the mix -- Punchy Orange with Clear White roof. The SUV now boasts of as many as five dual-tone paint schemes and all of them have an option for a sunroof. The customers can even opt for all-black interiors in top-of-the-line GTX+ trim. The incorporation of a FATC (fully automatic temperature control) with silver highlights definitely accords a more premium feel to the cabin.The major upgradation in the 2020 Kia Seltos is with regard to the UVO Connect. You might remember that the Seltos was introduced with as many as 37 connectivity features. Now, there are over 50 on offer. The SUV gets a new UVO-voice assist wake up command. You just need to say 'Hello Kia' and a plethora of data will be available on the touchscreen that houses the infotainment system. You can make calls, check live cricket scores, get information about weather and Indian holidays, and operate media, navigation and climate controls using voice command.The UVO-smartwatch app in the 2020 Kia Seltos enables a customer to connect his/her smartwatch with the SUV. Also available now is a new Bluetooth based application -- UVO LITE -- for controlling the smart air purifier and the infotainment system. All the automatic variants of the new Seltos can be started from a distance using the new smart-key remote engine start feature.There is no change in the engine and transmission options. Like earlier, the new Kia Seltos still has three powertrain choices -- Smartstream 1.4-litre T-GDI Petrol (140PS and 242Nm), Smartstream 1.5-litre Petrol (115PS and 144Nm) and 1.5-litre CRDi VGT Diesel (115 and 250Nm). The transmission variations include 6-speed MT and 7-speed DCT with Smartstream 1.4-litre T-GDI Petrol, 6-speed MT and IVT with Smartstream 1.5-litre Petrol, and 6-speed MT and 6-speed AT with 1.5-litre CRDi VGT Diesel.The 2020 Kia Seltos is available in seven variants, five for Tech Line (HTE, HTK, HTK Plus, HTX and HTX Plus) and two for GT Line (GTX and GTX Plus), with different engine and transmission combinations. Below are the 2020 Kia Seltos prices (ex-showroom, Delhi).Kia Seltos Smartstream 1.5-litre Petrol Prices-- HTE MT - 9.89 lakh-- HTK MT - 10.49 lakh-- HTK Plus MT - Rs 11.59 lakh-- HTX MT - Rs 13.34 lakh-- HTX IVT - Rs 14.34 lakhKia Seltos Smartstream 1.4-litre T-GDI Petrol Prices-- GTX MT - Rs 15.54 lakh-- GTX Plus MT - Rs 16.39 lakh-- GTX Plus DCT - Rs 17.29 lakhKia Seltos 1.5-litre CRDi VGT Diesel Prices-- HTE MT - Rs 10.34 lakh-- HTK MT - Rs 11.69 lakh-- HTK Plus MT - Rs 12.69 lakh-- HTK Plus AT - Rs 13.69 lakh-- HTX MT - Rs 14.44 lakh-- HTX Plus MT - Rs 15.49 lakh-- HTX Plus AT - Rs 16.49 lakh-- GTX Plus AT - Rs 17.34 lakhALSO READ | 2021 Geneva International Motor Show cancelled, event to be soldALSO READ | 2020 Honda City review: Ambitious new sedanALSO READ | Hero Xtreme 160R launched in India, price starts at Rs 99,950"
https://www.indiatoday.in/auto/new-launches/story/hero-xtreme-160r-launched-price-features-specifications-other-details-are-here-1695593-2020-06-30,2020-06-30 19:16:00,"Hero Xtreme 160R launched in India, price starts at Rs 99,950","Hero MotoCorp today launched the new Xtreme 160R in India for a starting price of Rs 99,950 (ex-showroom, Delhi). The new Hero Xtreme 160R was showcased at the Hero World 2020 event in February. The new Hero Passion Pro and the new Hero Glamour were launched at the same event. The 2020 Hero Xtreme 160R is based on the two-wheeler manufacturer's 1.R concept.Hero Xtreme 160R is equipped with a BS6-compliant, programmed fuel injection, air-cooled, 160cc engine boasting of the XSens technology. The engine is capable of developing 15bhp. With a kerb weight of 138.5kg, the new Xtreme 160R can make 0-60kmph in merely 4.7 seconds.The new Hero Xtreme 160R sits on a lightweight rigid diamond frame. It gets 37mm telescopic front forks and a 7-step adjustable monoshock at the rear. The braking duties are performed by a 276mm petal disc at the front and a 220mm petal disc at the rear. You can also opt for a front-only disc variant of the 2020 Xtreme 160R. The single-channel ABS is a standard fitment. The bike has 165mm ground clearance. The braking duties in the new Hero Xtreme 160R are performed by a 276mm petal disc at the front and a 220mm petal disc at the rear.Hero Xtreme 160R features a segment-first all LED package, including LED headlamp with LED DRLs, LED indicators with hazard switch and H signature LED taillamp. The new Xtreme 160R features an inverted full-digital LCD instrument panel. Also available is a segment-first side-stand engine cut off feature.So far as the variants of the 2020 Hero Xtreme 160R are concerned, the bike gets two -- front disc with single-channel ABS and double-disc (front and rear) with single-channel ABS. Below are the variant-wise new Hero Xtreme 160R prices (ex-showroom, Delhi).-- Hero Xtreme 160R front disc - Rs 99,950-- Hero Xtreme 160R double-disc - Rs 1,03,500The new Hero Xtreme 160R is available in three colour combinations of Pearl Silver White, Vibrant Blue and Sports Red. The bike has been designed and developed at the two-wheeler manufacturer's R&D hub (Center of Innovation and Technology) in Jaipur.ALSO READ | 2020 Honda City review: Ambitious new sedanALSO READ | 2020 Honda WR-V launch confirmed, check out what it has to offer in new picsALSO READ | 2021 Geneva International Motor Show cancelled, event to be sold"
https://www.indiatoday.in/india-today-insight/story/picture-of-the-day-1695680-2020-07-01,2020-07-01 00:30:00,Picture of the day | India Today Insight," SIGNS OF THE TIMES: In Noida, an artist draws a mural on the pillar of elevated road to spread awareness about COVID-19. (Photo by K. Asif/Mail Today) Subscribe to the daily newsletter for sharp insights delivered straight to your inbox https://www.indiatoday.in/newsletter"
https://www.indiatoday.in/mail-today/story/decoding-the-app-ban-growth-plans-go-astray-for-chinese-firms-1695703-2020-07-01,2020-07-01 06:06:00,Decoding the app ban: Growth plans go astray for Chinese firms,"The comprehensive ban on TikTok and 58 other Chinese apps leaves the flourishing app economy in a state of disarray in the midst of a heightened sense of nationalism following the India-China standoff.The ban has wide-ranging implications for companies who own these apps; thousands of employees of these firms, besides an energetic breed of content creators and influencers who practically now suffer a 'career setback'.On a sticky wicketTherefore, let's begin with the legality of the ban and if the government has got all aspects covered. According to experts, in terms of legal and constitutional competencies, the government seems to be on a sticky wicket.First, the Ministry of Electronics and Information Technology (MeitY) order issued on Monday doesn't talk about specific evidence of violation in the order. It will have to be brought forward in case the ban is legally challenged, which is very likely.The order talks about ""misuse of some mobile apps on Android and iOS platforms for stealing and surreptitiously transmitting users' data in an unauthorised manner to servers which have locations outside India.""This issue is particularly tricky because India still doesn't have the Data Protection Act in place which specifically deals with such issues.The Privacy QuestionAlso, on the issue of privacy concerns raised in the MeitY order, there are no laws that specifically deal with it unless the government intends to refer to the 2017 order of the Supreme Court on the right to privacy.""There are no proper laws in areas like data protection and privacy. To implement cyber laws, there's no specific regulator. It's under everybody's jurisdiction, be it police, NITI Aayog, TRAI (Telecom Regulatory Authority of India), home ministry, and others,"" says Virag Gupta, a cyber lawyer.Chinese InvestmentsWhile the legality of the ban will take its time to unfold, what will be the immediate impact of the ban on the companies who own these apps, and Chinese investment in India?The ban on these apps will not only impact the popularity of these apps but also the valuation of their parent companies. For instance, TikTok which is one of the most popular apps in India with more than 200 million users, has witnessed 30.3% of its total downloads from this country.The parent companyByteDance was also planning to invest $1 billion in India and hire 1,000 people. Additionally there are talks about an IPO for ByteDance that is valued at more than $100 billion. But, in the larger scheme of things, the ban will have very little impact on Chinese investments in India. That is because a lot of Indian startups operate on funds from big Chinese investors.According to a report by thinktank Gateway House, as many as 18 of the 30 unicorns in India are backed by Chinese investors. Tech titans, the BAT companies - Baidu, Alibaba and Tencent - as they are called in China, are also a significant part of these investors.Paytm, Zomato, Byju's, Ola, Flipkart, Swiggy, OYO, Delhivery, Practo, Rivigo, MakeMyTrip, Big-Basket, Hike are some of the big home-grown companies to have Chinese investments. There are many others.The Big LosersBeyond the companies who own these apps, the worst hit due to the ban is the influencer community on TikTok. Influencers who were born on TikTok and didn't expand their presence across other social media platforms are likely to be hurt the most.However, those who had a presence across Instagram, YouTube amongst others, will be able to channelise their campaigns and continue to earn.Content creators will also face monetary losses since brands have already started putting their planned TikTok activities in pause mode for now.""The platform was used for influencer engagement. Given the massive fan following most influencers enjoyed, brands were engaging with them directly for promotion. I see those rates dropping down significantly now,"" says Nimesh Shah, Head Maven, Windchimes Communications.Industry experts believe that while there are no clear guidelines or clarity on the current situation, brands should quickly complete planned commitments with an additional post on linked channels such as Instagram.Once the platform is not accessible, all the scheduled campaigns from the brands will be on pause until further clarity from the government.READ | After ban, TikTok now stops working in India and shows internet errorALSO READ | All apps must adhere to India's data integrity, privacy: Niti Aayog CEOALSO WATCH | Strongly concerned, says China after India bans 59 Chinese apps"
https://www.indiatoday.in/mail-today/story/consumers-cry-foul-over-inflated-delhi-power-bills-1695701-2020-07-01,2020-07-01 05:51:00,Consumers cry foul over 'inflated' Delhi power bills,"The residents of Delhi are in a state of shock after receiving their power bills this month. The bills have been sent without taking the actual reading of the meters.According to a Greater Kailash resident Sandeep Anand, his electricity bill during last June was Rs 7,000, but this time he has been sent a bill of Rs 12,000. Hemant Sharma, a resident of Lajpat Nagar, said that his meter shows a reading of 1,835 units but the bill dictates it as 2,100 units.""While the highest ever peak load of Delhi is only 7409 MW, it's sad that Delhi DISCOMs are collecting the fixed charges on the total sanction of load of 22,876 MW. Shockingly, even during the lockdown period, while there was no economic activity, they still claimed the same from both the domestic & commercial consumers. DERC as well the government must look into it & must waive all the excessive charges to give a relief to the consumers,"" said B S Vohra, East Delhi RWA spokesperson.""Establishments were non functional and their consumption was bare minimum. Even after relaxation most establishments are not consuming as much power as their sanctioned load. Tenants have vacated or senior citizens who may have high sanctioned load but use lesser power due to children being out are all paying extra Rs 500 to Rs 1,250 as fixed charge. Billing should be on Maximum Demand Indicator and not on sanctioned load,"" said Rajiv Kakria, convener, Save Our City Campaign - a collective of RWAs, NGOs & activists.READ | Power discoms record rise of up to 90% in digital payments of electricity bills during lockdownALSO READ | Proposed electricity bill not in interest of poor, farmers: Chhattisgarh CM Bhupesh BaghelALSO WATCH | Salons reopen in Mumbai, step up safety measures amid coronavirus pandemic"
